Wn(um),Wp(um),Vm(V)
2.72,3.52,0.78440053
2.76,3.52,0.782833249
2.8,3.52,0.781309574
2.84,3.52,0.779822769
2.88,3.52,0.778166579
2.92,3.52,0.77659945
2.96,3.52,0.775105699
3,3.52,0.773670579
3.04,3.52,0.772279978
3.08,3.52,0.770920096
3.12,3.52,0.769557713
3.16,3.52,0.768080226
3.2,3.52,0.766674483
3.24,3.52,0.76532909
3.28,3.52,0.764033309
3.32,3.52,0.7627769
3.36,3.52,0.761549918
3.4,3.52,0.760342539
3.44,3.52,0.759072052
3.48,3.52,0.757769568
3.52,3.52,0.756523034
3.56,3.52,0.755324327
3.6,3.52,0.754165772
3.64,3.52,0.753040044
3.68,3.52,0.751940051
3.72,3.52,0.750858828
3.76,3.52,0.749760448
3.8,3.52,0.748607417
3.84,3.52,0.747463585
3.88,3.52,0.746363054
3.92,3.52,0.7453001
3.96,3.52,0.744269299
4,3.52,0.743265471
0.2,3.56,1.034735899
0.24,3.56,1.024832204
0.28,3.56,1.015221603
0.32,3.56,1.006018597
0.36,3.56,0.997274755
0.4,3.56,0.988999352
0.44,3.56,0.98112392
0.48,3.56,0.973460596
0.52,3.56,0.966182603
0.56,3.56,0.959406244
0.6,3.56,0.952774554
0.64,3.56,0.946381143
0.68,3.56,0.940487205
0.72,3.56,0.934530564
0.76,3.56,0.929019523
0.8,3.56,0.923599666
0.84,3.56,0.918462935
0.88,3.56,0.91344154
0.92,3.56,0.908676584
0.96,3.56,0.903962632
1,3.56,0.899611936
1.04,3.56,0.895099729
1.08,3.56,0.891027108
1.12,3.56,0.886825824
1.16,3.56,0.882924888
1.2,3.56,0.879162091
1.24,3.56,0.875312578
1.28,3.56,0.871803091
1.32,3.56,0.86825685
1.36,3.56,0.864780904
1.4,3.56,0.861565468
1.44,3.56,0.858291472
1.48,3.56,0.855074845
1.52,3.56,0.852094968
1.56,3.56,0.849144846
1.6,3.56,0.846101573
1.64,3.56,0.843299643
1.68,3.56,0.840628426
1.72,3.56,0.837818279
1.76,3.56,0.835125652
1.8,3.56,0.832605295
1.84,3.56,0.830208261
1.88,3.56,0.827575924
1.92,3.56,0.825122733
1.96,3.56,0.822814773
2,3.56,0.820624433
2.04,3.56,0.818245013
2.08,3.56,0.815956194
2.12,3.56,0.813807529
2.16,3.56,0.811751821
2.2,3.56,0.809744695
2.24,3.56,0.80755416
2.28,3.56,0.805509038
2.32,3.56,0.803572738
2.36,3.56,0.801710363
2.4,3.56,0.799910177
2.44,3.56,0.79790571
2.48,3.56,0.796026733
2.52,3.56,0.794245675
2.56,3.56,0.792536452
2.6,3.56,0.790873697
2.64,3.56,0.789169586
2.68,3.56,0.787396233
2.72,3.56,0.785720015
2.76,3.56,0.7841209
2.8,3.56,0.78257986
2.84,3.56,0.781078381
2.88,3.56,0.779581073
2.92,3.56,0.777956388
2.96,3.56,0.776416728
3,3.56,0.774947054
3.04,3.56,0.773533185
3.08,3.56,0.772161516
3.12,3.56,0.770818719
3.16,3.56,0.769460786
3.2,3.56,0.768004273
3.24,3.56,0.766617313
3.28,3.56,0.76528892
3.32,3.56,0.764008728
3.36,3.56,0.762766846
3.4,3.56,0.761553652
3.44,3.56,0.760359649
3.48,3.56,0.759105966
3.52,3.56,0.757816182
3.56,3.56,0.75658141
3.6,3.56,0.755393774
3.64,3.56,0.754245834
3.68,3.56,0.753130484
3.72,3.56,0.752040852
3.76,3.56,0.750970199
3.8,3.56,0.74989944
3.84,3.56,0.748754856
3.88,3.56,0.747617725
3.92,3.56,0.746523725
3.96,3.56,0.745467283
4,3.56,0.744443111
0.2,3.6,1.03593698
0.24,3.6,1.02606468
0.28,3.6,1.016492903
0.32,3.6,1.007343044
0.36,3.6,0.998641553
0.4,3.6,0.990427419
0.44,3.6,0.982435256
0.48,3.6,0.974791464
0.52,3.6,0.967603871
0.56,3.6,0.960843558
0.6,3.6,0.954133327
0.64,3.6,0.947842376
0.68,3.6,0.941866937
0.72,3.6,0.935945983
0.76,3.6,0.930526984
0.8,3.6,0.925005434
0.84,3.6,0.920000043
0.88,3.6,0.914852125
0.92,3.6,0.910199711
0.96,3.6,0.905388326
1,3.6,0.901034978
1.04,3.6,0.896557166
1.08,3.6,0.892426968
1.12,3.6,0.888342818
1.16,3.6,0.884334965
1.2,3.6,0.880635404
1.24,3.6,0.876774524
1.28,3.6,0.873199263
1.32,3.6,0.869825494
1.36,3.6,0.866222744
1.4,3.6,0.862954711
1.44,3.6,0.859853225
1.48,3.6,0.856517624
1.52,3.6,0.853479714
1.56,3.6,0.850598345
1.6,3.6,0.84756681
1.64,3.6,0.844690771
1.68,3.6,0.84199694
1.72,3.6,0.839335449
1.76,3.6,0.836547622
1.8,3.6,0.833972973
1.84,3.6,0.831530036
1.88,3.6,0.829067423
1.92,3.6,0.826529704
1.96,3.6,0.824170523
2,3.6,0.821928421
2.04,3.6,0.819745289
2.08,3.6,0.817371174
2.12,3.6,0.815164276
2.16,3.6,0.813077546
2.2,3.6,0.811065747
2.24,3.6,0.809005727
2.28,3.6,0.806890082
2.32,3.6,0.804905044
2.36,3.6,0.803015853
2.4,3.6,0.80118899
2.44,3.6,0.799347714
2.48,3.6,0.797401488
2.52,3.6,0.79557075
2.56,3.6,0.793829265
2.6,3.6,0.792152038
2.64,3.6,0.790514564
2.68,3.6,0.78879326
2.72,3.6,0.787060557
2.76,3.6,0.785418926
2.8,3.6,0.783849206
2.84,3.6,0.78233311
2.88,3.6,0.780852762
2.92,3.6,0.779346699
2.96,3.6,0.777752254
3,3.6,0.776239012
3.04,3.6,0.774792541
3.08,3.6,0.773399199
3.12,3.6,0.772045863
3.16,3.6,0.770719641
3.2,3.6,0.769366304
3.24,3.6,0.76793016
3.28,3.6,0.766561482
3.32,3.6,0.765249658
3.36,3.6,0.763984684
3.4,3.6,0.762756992
3.44,3.6,0.761557283
3.48,3.6,0.760376363
3.52,3.6,0.759139156
3.56,3.6,0.757861817
3.6,3.6,0.75663858
3.64,3.6,0.7554618
3.68,3.6,0.754324263
3.72,3.6,0.753219073
3.76,3.6,0.75213957
3.8,3.6,0.751079224
3.84,3.6,0.750031533
3.88,3.6,0.748899801
3.92,3.6,0.747769244
3.96,3.6,0.746681649
4,3.6,0.745631568
0.2,3.64,1.037158419
0.24,3.64,1.027319973
0.28,3.64,1.017792696
0.32,3.64,1.008669853
0.36,3.64,1.000060635
0.4,3.64,0.991722832
0.44,3.64,0.983723042
0.48,3.64,0.976133282
0.52,3.64,0.969030261
0.56,3.64,0.962177876
0.6,3.64,0.955496288
0.64,3.64,0.94930943
0.68,3.64,0.943220469
0.72,3.64,0.937387415
0.76,3.64,0.931899764
0.8,3.64,0.926427549
0.84,3.64,0.921387398
0.88,3.64,0.916277832
0.92,3.64,0.911587999
0.96,3.64,0.906835002
1,3.64,0.902418422
1.04,3.64,0.898046657
1.08,3.64,0.893815667
1.12,3.64,0.889866498
1.16,3.64,0.885756015
1.2,3.64,0.882019642
1.24,3.64,0.878269843
1.28,3.64,0.874595138
1.32,3.64,0.871198579
1.36,3.64,0.867693004
1.4,3.64,0.864341836
1.44,3.64,0.861215727
1.48,3.64,0.857990847
1.52,3.64,0.85486831
1.56,3.64,0.851962962
1.6,3.64,0.849069812
1.64,3.64,0.84609706
1.68,3.64,0.843355113
1.72,3.64,0.84074035
1.76,3.64,0.837999186
1.8,3.64,0.835349732
1.84,3.64,0.832872052
1.88,3.64,0.830523025
1.92,3.64,0.827965495
1.96,3.64,0.825537136
2,3.64,0.823258302
2.04,3.64,0.821070248
2.08,3.64,0.818819907
2.12,3.64,0.816539444
2.16,3.64,0.814405262
2.2,3.64,0.812372678
2.24,3.64,0.81043286
2.28,3.64,0.808300804
2.32,3.64,0.806253544
2.36,3.64,0.804323168
2.4,3.64,0.80247653
2.44,3.64,0.800681317
2.48,3.64,0.798808125
2.52,3.64,0.796916126
2.56,3.64,0.795130295
2.6,3.64,0.793425616
2.64,3.64,0.791778079
2.68,3.64,0.790198879
2.72,3.64,0.788429849
2.76,3.64,0.786735649
2.8,3.64,0.78512683
2.84,3.64,0.783585036
2.88,3.64,0.782092671
2.92,3.64,0.780632459
2.96,3.64,0.779119304
3,3.64,0.777553901
3.04,3.64,0.776066084
3.08,3.64,0.77464199
3.12,3.64,0.77326849
3.16,3.64,0.77193291
3.2,3.64,0.770622786
3.24,3.64,0.769274162
3.28,3.64,0.767857826
3.32,3.64,0.766506941
3.36,3.64,0.765211273
3.4,3.64,0.763961154
3.44,3.64,0.762747334
3.48,3.64,0.761560814
3.52,3.64,0.76039269
3.56,3.64,0.759171637
3.6,3.64,0.757906506
3.64,3.64,0.756694583
3.68,3.64,0.755528454
3.72,3.64,0.754401113
3.76,3.64,0.753305873
3.8,3.64,0.75223627
3.84,3.64,0.75118598
3.88,3.64,0.75014871
3.92,3.64,0.749042313
3.96,3.64,0.747918222
4,3.64,0.746836904
0.2,3.68,1.038380549
0.24,3.68,1.028575095
0.28,3.68,1.01908857
0.32,3.68,1.01004967
0.36,3.68,1.001332345
0.4,3.68,0.992974
0.44,3.68,0.985006837
0.48,3.68,0.977501244
0.52,3.68,0.97046064
0.56,3.68,0.963488062
0.6,3.68,0.95687928
0.64,3.68,0.95073889
0.68,3.68,0.944567357
0.72,3.68,0.938836514
0.76,3.68,0.933248998
0.8,3.68,0.92788003
0.84,3.68,0.922745473
0.88,3.68,0.91773252
0.92,3.68,0.912951613
0.96,3.68,0.908315685
1,3.68,0.903789607
1.04,3.68,0.899580032
1.08,3.68,0.895209218
1.12,3.68,0.891260422
1.16,3.68,0.887201217
1.2,3.68,0.8833893
1.24,3.68,0.879809542
1.28,3.68,0.876004594
1.32,3.68,0.872562196
1.36,3.68,0.869202606
1.4,3.68,0.865740439
1.44,3.68,0.862573385
1.48,3.68,0.859504859
1.52,3.68,0.856273233
1.56,3.68,0.853316016
1.6,3.68,0.850501088
1.64,3.68,0.847529459
1.68,3.68,0.844716384
1.72,3.68,0.842078686
1.76,3.68,0.839489828
1.8,3.68,0.836746507
1.84,3.68,0.83421326
1.88,3.68,0.831813483
1.92,3.68,0.829439151
1.96,3.68,0.826924852
2,3.68,0.824591278
2.04,3.68,0.822380377
2.08,3.68,0.820269995
2.12,3.68,0.817942179
2.16,3.68,0.815745402
2.2,3.68,0.813675568
2.24,3.68,0.81168999
2.28,3.68,0.809749237
2.32,3.68,0.807626998
2.36,3.68,0.805642178
2.4,3.68,0.803761497
2.44,3.68,0.801953222
2.48,3.68,0.800220766
2.52,3.68,0.798289781
2.56,3.68,0.796448307
2.6,3.68,0.794704311
2.64,3.68,0.793033877
2.68,3.68,0.791413893
2.72,3.68,0.789835007
2.76,3.68,0.788078616
2.8,3.68,0.786420917
2.84,3.68,0.784843247
2.88,3.68,0.783328003
2.92,3.68,0.781858236
2.96,3.68,0.780417225
3,3.68,0.778898562
3.04,3.68,0.777361071
3.08,3.68,0.775897738
3.12,3.68,0.774495241
3.16,3.68,0.773140925
3.2,3.68,0.771822558
3.24,3.68,0.770528072
3.28,3.68,0.769184282
3.32,3.68,0.767787202
3.36,3.68,0.766453648
3.4,3.68,0.765173737
3.44,3.68,0.763938126
3.48,3.68,0.762737866
3.52,3.68,0.761564246
3.56,3.68,0.760408649
3.6,3.68,0.759203431
3.64,3.68,0.757950274
3.68,3.68,0.756749454
3.72,3.68,0.755593774
3.76,3.68,0.754476433
3.8,3.68,0.753390938
3.84,3.68,0.752331021
3.88,3.68,0.751290544
3.92,3.68,0.750263424
3.96,3.68,0.749182458
4,3.68,0.748064728
0.2,3.72,1.039650704
0.24,3.72,1.029884246
0.28,3.72,1.020402161
0.32,3.72,1.011287938
0.36,3.72,1.00255973
0.4,3.72,0.994213398
0.44,3.72,0.98630306
0.48,3.72,0.978872509
0.52,3.72,0.971757607
0.56,3.72,0.964793163
0.6,3.72,0.958296021
0.64,3.72,0.952058818
0.68,3.72,0.945924086
0.72,3.72,0.940306457
0.76,3.72,0.934593134
0.8,3.72,0.929338109
0.84,3.72,0.924093207
0.88,3.72,0.919193902
0.92,3.72,0.914308561
0.96,3.72,0.909801007
1,3.72,0.9051646
1.04,3.72,0.900961055
1.08,3.72,0.896621367
1.12,3.72,0.892614003
1.16,3.72,0.888682202
1.2,3.72,0.884759907
1.24,3.72,0.881159149
1.28,3.72,0.87743973
1.32,3.72,0.873918799
1.36,3.72,0.870620853
1.4,3.72,0.867162358
1.44,3.72,0.863925103
1.48,3.72,0.860881129
1.52,3.72,0.857705444
1.56,3.72,0.854671224
1.6,3.72,0.851836422
1.64,3.72,0.848997778
1.68,3.72,0.846092385
1.72,3.72,0.843407929
1.76,3.72,0.840847201
1.8,3.72,0.838173031
1.84,3.72,0.835565138
1.88,3.72,0.833128148
1.92,3.72,0.830788784
1.96,3.72,0.828342843
2,3.72,0.825937907
2.04,3.72,0.823685947
2.08,3.72,0.821531619
2.12,3.72,0.819380805
2.16,3.72,0.817107219
2.2,3.72,0.814985093
2.24,3.72,0.812971968
2.28,3.72,0.811026822
2.32,3.72,0.809033368
2.36,3.72,0.806981652
2.4,3.72,0.805053847
2.44,3.72,0.803218295
2.48,3.72,0.801444516
2.52,3.72,0.799699059
2.56,3.72,0.797791192
2.6,3.72,0.795996836
2.64,3.72,0.794291828
2.68,3.72,0.792653267
2.72,3.72,0.791058849
2.76,3.72,0.78945478
2.8,3.72,0.787738872
2.84,3.72,0.786115804
2.88,3.72,0.784567734
2.92,3.72,0.783077756
2.96,3.72,0.78162952
3,3.72,0.780242275
3.04,3.72,0.778684166
3.08,3.72,0.777173518
3.12,3.72,0.77573378
3.16,3.72,0.774352136
3.2,3.72,0.773016388
3.24,3.72,0.77171471
3.28,3.72,0.770435421
3.32,3.72,0.769096577
3.36,3.72,0.767718227
3.4,3.72,0.766401557
3.44,3.72,0.76513702
3.48,3.72,0.763915582
3.52,3.72,0.762728583
3.56,3.72,0.761567586
3.6,3.72,0.760424248
3.64,3.72,0.759234562
3.68,3.72,0.757993153
3.72,3.72,0.756803228
3.76,3.72,0.755657801
3.8,3.72,0.754550267
3.84,3.72,0.753474323
3.88,3.72,0.75242388
3.92,3.72,0.75139299
3.96,3.72,0.750375759
4,3.72,0.7493203
0.2,3.76,1.040852422
0.24,3.76,1.031082483
0.28,3.76,1.021594341
0.32,3.76,1.012480587
0.36,3.76,1.003754767
0.4,3.76,0.995454523
0.44,3.76,0.987625746
0.48,3.76,0.980271332
0.52,3.76,0.973023436
0.56,3.76,0.96610923
0.6,3.76,0.9597123
0.64,3.76,0.953355342
0.68,3.76,0.947304782
0.72,3.76,0.94162969
0.76,3.76,0.935947786
0.8,3.76,0.930753136
0.84,3.76,0.925446602
0.88,3.76,0.920629721
0.92,3.76,0.915674106
0.96,3.76,0.911172434
1,3.76,0.906557169
1.04,3.76,0.902300068
1.08,3.76,0.898064136
1.12,3.76,0.893959243
1.16,3.76,0.890146071
1.2,3.76,0.886144795
1.24,3.76,0.882496964
1.28,3.76,0.878911284
1.32,3.76,0.875282153
1.36,3.76,0.87195641
1.4,3.76,0.868618101
1.44,3.76,0.865284058
1.48,3.76,0.862209625
1.52,3.76,0.859174773
1.56,3.76,0.856040441
1.6,3.76,0.853159356
1.64,3.76,0.850407625
1.68,3.76,0.847493378
1.72,3.76,0.844740601
1.76,3.76,0.842156726
1.8,3.76,0.839638126
1.84,3.76,0.836937784
1.88,3.76,0.834444263
1.92,3.76,0.832085415
1.96,3.76,0.829799459
2,3.76,0.827307553
2.04,3.76,0.82499792
2.08,3.76,0.822815609
2.12,3.76,0.820707393
2.16,3.76,0.81849905
2.2,3.76,0.816310649
2.24,3.76,0.814254966
2.28,3.76,0.81229155
2.32,3.76,0.810415617
2.36,3.76,0.808349508
2.4,3.76,0.806362371
2.44,3.76,0.804486601
2.48,3.76,0.80269198
2.52,3.76,0.800949122
2.56,3.76,0.799166179
2.6,3.76,0.797311
2.64,3.76,0.795560605
2.68,3.76,0.793891958
2.72,3.76,0.792283066
2.76,3.76,0.790712368
2.8,3.76,0.789087503
2.84,3.76,0.787409983
2.88,3.76,0.785819802
2.92,3.76,0.78429988
2.96,3.76,0.782833959
3,3.76,0.781406255
3.04,3.76,0.780036199
3.08,3.76,0.778475829
3.12,3.76,0.776991017
3.16,3.76,0.775574027
3.2,3.76,0.774212532
3.24,3.76,0.772894759
3.28,3.76,0.771609276
3.32,3.76,0.770344763
3.36,3.76,0.76901097
3.4,3.76,0.767650847
3.44,3.76,0.766350629
3.48,3.76,0.765101095
3.52,3.76,0.763893506
3.56,3.76,0.762719477
3.6,3.76,0.761570836
3.64,3.76,0.760439499
3.68,3.76,0.759265048
3.72,3.76,0.758035168
3.76,3.76,0.756855939
3.8,3.76,0.755720575
3.84,3.76,0.754622664
3.88,3.76,0.753556077
3.92,3.76,0.752514907
3.96,3.76,0.751493384
4,3.76,0.750485794
0.2,3.8,1.041972251
0.24,3.8,1.032220001
0.28,3.8,1.022745387
0.32,3.8,1.013646434
0.36,3.8,1.004950979
0.4,3.8,0.996712056
0.44,3.8,0.988948442
0.48,3.8,0.98152906
0.52,3.8,0.9742772
0.56,3.8,0.967450012
0.6,3.8,0.96104189
0.64,3.8,0.954646295
0.68,3.8,0.94869096
0.72,3.8,0.942925428
0.76,3.8,0.937326386
0.8,3.8,0.932064691
0.84,3.8,0.926819371
0.88,3.8,0.921949457
0.92,3.8,0.917061406
0.96,3.8,0.912493148
1,3.8,0.90797934
1.04,3.8,0.903626161
1.08,3.8,0.899548243
1.12,3.8,0.895310471
1.16,3.8,0.89147771
1.2,3.8,0.887555596
1.24,3.8,0.88382636
1.28,3.8,0.880336211
1.32,3.8,0.876664189
1.36,3.8,0.873278774
1.4,3.8,0.870102456
1.44,3.8,0.86666171
1.48,3.8,0.863528728
1.52,3.8,0.860560479
1.56,3.8,0.857434091
1.6,3.8,0.854482923
1.64,3.8,0.851715007
1.68,3.8,0.848928572
1.72,3.8,0.846087588
1.76,3.8,0.84345827
1.8,3.8,0.84094932
1.84,3.8,0.838340231
1.88,3.8,0.835772397
1.92,3.8,0.833374284
1.96,3.8,0.831076962
2,3.8,0.828708655
2.04,3.8,0.826325921
2.08,3.8,0.824098887
2.12,3.8,0.82197528
2.16,3.8,0.81992854
2.2,3.8,0.817660628
2.24,3.8,0.81554855
2.28,3.8,0.813551812
2.32,3.8,0.81163167
2.36,3.8,0.809753025
2.4,3.8,0.807694976
2.44,3.8,0.805766984
2.48,3.8,0.803938675
2.52,3.8,0.802181114
2.56,3.8,0.800501025
2.6,3.8,0.798653935
2.64,3.8,0.796847955
2.68,3.8,0.795138609
2.72,3.8,0.793503881
2.76,3.8,0.79192261
2.8,3.8,0.790409235
2.84,3.8,0.788732445
2.88,3.8,0.787091355
2.92,3.8,0.785532429
2.96,3.8,0.784039293
3,3.8,0.7825963
3.04,3.8,0.781188189
3.08,3.8,0.779810716
3.12,3.8,0.778273283
3.16,3.8,0.776813348
3.2,3.8,0.775418308
3.24,3.8,0.774076292
3.28,3.8,0.772775932
3.32,3.8,0.77150617
3.36,3.8,0.770256031
3.4,3.8,0.768927383
3.44,3.8,0.767585002
3.48,3.8,0.766300826
3.52,3.8,0.765065939
3.56,3.8,0.763871887
3.6,3.8,0.762710545
3.64,3.8,0.761574
3.68,3.8,0.760454413
3.72,3.8,0.759294908
3.76,3.8,0.758076342
3.8,3.8,0.756907615
3.84,3.8,0.755782131
3.88,3.8,0.75469366
3.92,3.8,0.753636251
3.96,3.8,0.752604164
4,3.8,0.751591796
0.2,3.84,1.043055361
0.24,3.84,1.033325372
0.28,3.84,1.023872674
0.32,3.84,1.014794599
0.36,3.84,1.006157002
0.4,3.84,0.997974213
0.44,3.84,0.990295904
0.48,3.84,0.982751705
0.52,3.84,0.975534937
0.56,3.84,0.968793504
0.6,3.84,0.962302911
0.64,3.84,0.955946764
0.68,3.84,0.950119531
0.72,3.84,0.944211413
0.76,3.84,0.938740732
0.8,3.84,0.933356731
0.84,3.84,0.928223501
0.88,3.84,0.923249609
0.92,3.84,0.918482008
0.96,3.84,0.913802276
1,3.84,0.909405451
1.04,3.84,0.904954146
1.08,3.84,0.900890086
1.12,3.84,0.896680067
1.16,3.84,0.892788306
1.2,3.84,0.889002665
1.24,3.84,0.885160879
1.28,3.84,0.881649719
1.32,3.84,0.878075435
1.36,3.84,0.874601623
1.4,3.84,0.871378393
1.44,3.84,0.868068196
1.48,3.84,0.864851233
1.52,3.84,0.861861978
1.56,3.84,0.858861517
1.6,3.84,0.855818407
1.64,3.84,0.853009271
1.68,3.84,0.850352973
1.72,3.84,0.847458512
1.76,3.84,0.844763526
1.8,3.84,0.842231306
1.84,3.84,0.839780698
1.88,3.84,0.837121901
1.92,3.84,0.834666556
1.96,3.84,0.832346618
2,3.84,0.830129862
2.04,3.84,0.827678532
2.08,3.84,0.825391404
2.12,3.84,0.823235421
2.16,3.84,0.821160454
2.2,3.84,0.819042676
2.24,3.84,0.81686122
2.28,3.84,0.814817397
2.32,3.84,0.812872739
2.36,3.84,0.81098993
2.4,3.84,0.809058878
2.44,3.84,0.80706735
2.48,3.84,0.805193517
2.52,3.84,0.803408462
2.56,3.84,0.801684377
2.6,3.84,0.800028113
2.64,3.84,0.798160919
2.68,3.84,0.796400917
2.72,3.84,0.794729921
2.76,3.84,0.793126843
2.8,3.84,0.791571289
2.84,3.84,0.790077828
2.88,3.84,0.788388931
2.92,3.84,0.786782442
2.96,3.84,0.785253243
3,3.84,0.783785619
3.04,3.84,0.78236449
3.08,3.84,0.780975088
3.12,3.84,0.779586467
3.16,3.84,0.778076272
3.2,3.84,0.776640308
3.24,3.84,0.775266462
3.28,3.84,0.773943284
3.32,3.84,0.772659802
3.36,3.84,0.771405308
3.4,3.84,0.770169158
3.44,3.84,0.768845745
3.48,3.84,0.767520641
3.52,3.84,0.766252108
3.56,3.84,0.765031525
3.6,3.84,0.763850705
3.64,3.84,0.762701781
3.68,3.84,0.76157708
3.72,3.84,0.760469005
3.76,3.84,0.759324166
3.8,3.84,0.758116706
3.84,3.84,0.756958288
3.88,3.84,0.755842508
3.92,3.84,0.754763303
3.96,3.84,0.753714893
4,3.84,0.752691699
0.2,3.88,1.044117355
0.24,3.88,1.03441398
0.28,3.88,1.024983558
0.32,3.88,1.01595845
0.36,3.88,1.007385608
0.4,3.88,0.999279086
0.44,3.88,0.991513164
0.48,3.88,0.983957964
0.52,3.88,0.976810317
0.56,3.88,0.970173856
0.6,3.88,0.963543854
0.64,3.88,0.957269728
0.68,3.88,0.951395056
0.72,3.88,0.945502666
0.76,3.88,0.940134086
0.8,3.88,0.934645304
0.84,3.88,0.92962855
0.88,3.88,0.924545992
0.92,3.88,0.919902699
0.96,3.88,0.915114372
1,3.88,0.910780585
1.04,3.88,0.906296755
1.08,3.88,0.902187536
1.12,3.88,0.898078914
1.16,3.88,0.894092902
1.2,3.88,0.890392541
1.24,3.88,0.886512251
1.28,3.88,0.882945988
1.32,3.88,0.879525348
1.36,3.88,0.875936766
1.4,3.88,0.872670946
1.44,3.88,0.86951265
1.48,3.88,0.866188253
1.52,3.88,0.86315097
1.56,3.88,0.860252713
1.6,3.88,0.857175734
1.64,3.88,0.854302811
1.68,3.88,0.851598405
1.72,3.88,0.848862034
1.76,3.88,0.846082689
1.8,3.88,0.843506306
1.84,3.88,0.841047017
1.88,3.88,0.838501168
1.92,3.88,0.835971996
1.96,3.88,0.833611095
2,3.88,0.83135353
2.04,3.88,0.829063553
2.08,3.88,0.826701954
2.12,3.88,0.824498162
2.16,3.88,0.822402681
2.2,3.88,0.820401904
2.24,3.88,0.81820064
2.28,3.88,0.816096934
2.32,3.88,0.814114008
2.36,3.88,0.812215121
2.4,3.88,0.810399053
2.44,3.88,0.808394873
2.48,3.88,0.806464426
2.52,3.88,0.804640173
2.56,3.88,0.802894493
2.6,3.88,0.801200566
2.64,3.88,0.799505983
2.68,3.88,0.797685841
2.72,3.88,0.795968832
2.76,3.88,0.794333677
2.8,3.88,0.792760146
2.84,3.88,0.791228534
2.88,3.88,0.78971859
2.92,3.88,0.788056329
2.96,3.88,0.786482733
3,3.88,0.78498183
3.04,3.88,0.78353852
3.08,3.88,0.782138256
3.12,3.88,0.78076673
3.16,3.88,0.779368537
3.2,3.88,0.777884555
3.24,3.88,0.776471706
3.28,3.88,0.775118331
3.32,3.88,0.773813388
3.36,3.88,0.772546271
3.4,3.88,0.771306613
3.44,3.88,0.770084085
3.48,3.88,0.768765988
3.52,3.88,0.767457715
3.56,3.88,0.766204441
3.6,3.88,0.764997828
3.64,3.88,0.763829949
3.68,3.88,0.76269318
3.72,3.88,0.76158008
3.76,3.88,0.760483279
3.8,3.88,0.759352834
3.84,3.88,0.758156278
3.88,3.88,0.757007988
3.92,3.88,0.755901735
3.96,3.88,0.754831632
4,3.88,0.753792047
0.2,3.92,1.045161714
0.24,3.92,1.035492848
0.28,3.92,1.026112736
0.32,3.92,1.017141927
0.36,3.92,1.008612249
0.4,3.92,1.000553959
0.44,3.92,0.99268792
0.48,3.92,0.985163567
0.52,3.92,0.978115208
0.56,3.92,0.971410177
0.6,3.92,0.964780876
0.64,3.92,0.95859601
0.68,3.92,0.952639804
0.72,3.92,0.946812082
0.76,3.92,0.941405868
0.8,3.92,0.935944099
0.84,3.92,0.930956081
0.88,3.92,0.925852109
0.92,3.92,0.921202615
0.96,3.92,0.916441955
1,3.92,0.912062678
1.04,3.92,0.907665121
1.08,3.92,0.903471557
1.12,3.92,0.899516758
1.16,3.92,0.895404373
1.2,3.92,0.891680621
1.24,3.92,0.88789081
1.28,3.92,0.884238826
1.32,3.92,0.880840597
1.36,3.92,0.877294555
1.4,3.92,0.873958217
1.44,3.92,0.870825111
1.48,3.92,0.86754958
1.52,3.92,0.864439889
1.56,3.92,0.861529158
1.6,3.92,0.858563789
1.64,3.92,0.855606372
1.68,3.92,0.852865339
1.72,3.92,0.850266347
1.76,3.92,0.847424799
1.8,3.92,0.844785251
1.84,3.92,0.84230265
1.88,3.92,0.839917877
1.92,3.92,0.837299264
1.96,3.92,0.834880669
2,3.92,0.832597804
2.04,3.92,0.83042298
2.08,3.92,0.828038448
2.12,3.92,0.825772566
2.16,3.92,0.823640961
2.2,3.92,0.82159628
2.24,3.92,0.819573843
2.28,3.92,0.817398153
2.32,3.92,0.815364277
2.36,3.92,0.81343551
2.4,3.92,0.811576573
2.44,3.92,0.809756165
2.48,3.92,0.807758561
2.52,3.92,0.805884209
2.56,3.92,0.80410532
2.6,3.92,0.802395426
2.64,3.92,0.800728578
2.68,3.92,0.798999772
2.72,3.92,0.797227512
2.76,3.92,0.795550731
2.8,3.92,0.793949096
2.84,3.92,0.792403149
2.88,3.92,0.790893823
2.92,3.92,0.789360026
2.96,3.92,0.787734058
3,3.92,0.786191752
3.04,3.92,0.784717803
3.08,3.92,0.783297682
3.12,3.92,0.781917341
3.16,3.92,0.78056291
3.2,3.92,0.779156649
3.24,3.92,0.777697914
3.28,3.92,0.776307363
3.32,3.92,0.774973771
3.36,3.92,0.773686484
3.4,3.92,0.772435246
3.44,3.92,0.77121001
3.48,3.92,0.77003652
3.52,3.92,0.768688047
3.56,3.92,0.767396174
3.6,3.92,0.766157792
3.64,3.92,0.76496483
3.68,3.92,0.763809609
3.72,3.92,0.762684737
3.76,3.92,0.761583001
3.8,3.92,0.76049725
3.84,3.92,0.759380929
3.88,3.92,0.758195083
3.92,3.92,0.757056739
3.96,3.92,0.755959848
4,3.92,0.754898677
0.2,3.96,1.046227529
0.24,3.96,1.03659559
0.28,3.96,1.02726213
0.32,3.96,1.018324316
0.36,3.96,1.009892305
0.4,3.96,1.001721066
0.44,3.96,0.993848377
0.48,3.96,0.986381881
0.52,3.96,0.979414738
0.56,3.96,0.972613245
0.6,3.96,0.966027704
